ZPRODH21;ZPRODH21_TXT
1008601800;Лист Г/К судостроительный 11
1008601900;Лист Г/К судостроительный 12
1008602000;Лист Г/К судостроительный 13
1008602100;Лист Г/К судостроительный 14
1008602300;Лист Г/К судостроительный 16
1008602500;Лист Г/К судостроительный 18
1008602700;Лист Г/К судостроительный 20
1008602900;Лист Г/К судостроительный 22
1008603200;Лист Г/К судостроительный 25
1008610000;Лист Г/К судостроительный Ассортимент
1009001000;Лист Г/К конструкц. 1
1009001080;Лист Г/К конструкц. 1.45
1009001100;Лист Г/К конструкц. 1.5
1009001200;Лист Г/К конструкц. 2
1009001300;Лист Г/К конструкц. 2.2
1009001400;Лист Г/К конструкц. 2.5
1009001500;Лист Г/К конструкц. 3
1009001600;Лист Г/К конструкц. 3.4
1009001700;Лист Г/К конструкц. 3.5
1009001800;Лист Г/К конструкц. 3.9
1009001900;Лист Г/К конструкц. 4
1009002000;Лист Г/К конструкц. 4.5
1009002100;Лист Г/К конструкц. 5
1009002150;Лист Г/К конструкц. 5.5
1009002180;Лист Г/К конструкц. 5.8
1009002200;Лист Г/К конструкц. 6
1009002300;Лист Г/К конструкц. 7
1009002350;Лист Г/К конструкц. 7.5
1009002400;Лист Г/К конструкц. 8
1009002450;Лист Г/К конструкц. 9
1009002500;Лист Г/К конструкц. 10
1009002600;Лист Г/К конструкц. 11
1009002700;Лист Г/К конструкц. 12
1009002800;Лист Г/К конструкц. 14
1009002900;Лист Г/К конструкц. 15
1009003000;Лист Г/К конструкц. 16
1009003100;Лист Г/К конструкц. 18
1009003200;Лист Г/К конструкц. 20
1009003300;Лист Г/К конструкц. 22
1009003400;Лист Г/К конструкц. 25
1009003500;Лист Г/К конструкц. 28
1009003600;Лист Г/К конструкц. 30
1009003700;Лист Г/К конструкц. 32
1009003800;Лист Г/К конструкц. 34
1009003900;Лист Г/К конструкц. 35
1009004000;Лист Г/К конструкц. 36
1009004100;Лист Г/К конструкц. 40
1009004200;Лист Г/К конструкц. 45
1009004300;Лист Г/К конструкц. 50
1009004400;Лист Г/К конструкц. 55
1009004500;Лист Г/К конструкц. 60
1009004600;Лист Г/К конструкц. 65
1009004700;Лист Г/К конструкц. 70
1009004800;Лист Г/К конструкц. 80
1009004850;Лист Г/К конструкц. 85
1009004900;Лист Г/К конструкц. 90
1009005000;Лист Г/К конструкц. 100
1009005050;Лист Г/К конструкц. 105
1009005100;Лист Г/К конструкц. 110
1009005200;Лист Г/К конструкц. 120
1009005300;Лист Г/К конструкц. 130
1009005400;Лист Г/К конструкц. 140
1009005500;Лист Г/К конструкц. 150
1009005510;Лист Г/К конструкц. 160
1009005530;Лист Г/К конструкц. 180
1009005550;Лист Г/К конструкц. 200
1009005600;Лист Г/К конструкц. 250
1009005700;Лист Г/К конструкц. 300
1009005750;Лист Г/К конструкц. прочий
1009005751;Лист Г/К конструкц. Ассортимент
1009005760;Лист Г/К прочий
1009005761;Лист Г/К прочий Ассортимент
1009005800;Лист Г/К РС 4
1009005900;Лист Г/К РС 5
1009006000;Лист Г/К РС 6
1009006100;Лист Г/К РС 7
1009006200;Лист Г/К РС 8
1009006300;Лист Г/К РС 9
1009006400;Лист Г/К РС 10
1009006500;Лист Г/К РС 11
1009006600;Лист Г/К РС 12
1009006700;Лист Г/К РС 13
1009006800;Лист Г/К РС 14
1009006900;Лист Г/К РС 16
1009007000;Лист Г/К РС 18
1009007100;Лист Г/К РС 20
1009007200;Лист Г/К РС 22
1009007300;Лист Г/К РС 25
1009501000;Лист Г/К конструкц. 1.5 рулон
1009501100;Лист Г/К конструкц. 2.2 рулон
1009501200;Лист Г/К конструкц. 2.3 рулон
1009501400;Лист Г/К конструкц. 2.5 рулон
1009501410;Лист Г/К конструкц. 2.55 рулон
1009501420;Лист Г/К конструкц. 2.6 рулон
1009501430;Лист Г/К конструкц. 2.7 рулон
1009501440;Лист Г/К конструкц. 2.75 рулон
1009501450;Лист Г/К конструкц. 2.8 рулон
1009501455;Лист Г/К конструкц. 2.85 рулон
1009501460;Лист Г/К конструкц. 2.9 рулон
1009501500;Лист Г/К конструкц. 3 рулон
1009501520;Лист Г/К конструкц. 3.15 рулон
1009501550;Лист Г/К конструкц. 3.2 рулон
1009501560;Лист Г/К конструкц. 3.25 рулон
1009501580;Лист Г/К конструкц. 3.4 рулон
1009501600;Лист Г/К конструкц. 3.5 рулон
1009501630;Лист Г/К конструкц. 3.6 рулон
1009501650;Лист Г/К конструкц. 3.75 рулон
1009501700;Лист Г/К конструкц. 4 рулон
1009501705;Лист Г/К конструкц. 4.05 рулон
1009501710;Лист Г/К конструкц. 4.1 рулон
1009501730;Лист Г/К конструкц. 4.25 рулон
1009501750;Лист Г/К конструкц. 4.35 рулон
1009501800;Лист Г/К конструкц. 4.5 рулон
1009501805;Лист Г/К конструкц. 4.55 рулон
1009501810;Лист Г/К конструкц. 4.6 рулон
1009501850;Лист Г/К конструкц. 4.75 рулон
1009501900;Лист Г/К конструкц. 4.8 рулон
1009501950;Лист Г/К конструкц. 4.85 рулон
1009502000;Лист Г/К конструкц. 5 рулон
1009502050;Лист Г/К конструкц. 5.45 рулон
1009502100;Лист Г/К конструкц. 5.5 рулон
1009502110;Лист Г/К конструкц. 5.55 рулон
1009502120;Лист Г/К конструкц. 5.6 рулон
1009502150;Лист Г/К конструкц. 5.7 рулон
1009502200;Лист Г/К конструкц. 5.8 рулон
1009502250;Лист Г/К конструкц. 5.85 рулон
1009502300;Лист Г/К конструкц. 6 рулон
1009502370;Лист Г/К конструкц. 6.7 рулон
1009502500;Лист Г/К конструкц. 7 рулон
1009502620;Лист Г/К конструкц. 7.4 рулон
1009502630;Лист Г/К конструкц. 7.5 рулон
1009502640;Лист Г/К конструкц. 7.6 рулон
1009502650;Лист Г/К конструкц. 7.7 рулон
1009502700;Лист Г/К конструкц. 8 рулон
1009502730;Лист Г/К конструкц. 8.6 рулон
1009502735;Лист Г/К конструкц. 8.7 рулон
1009502775;Лист Г/К конструкц. 9.6 рулон
1009502780;Лист Г/К конструкц. 9.7 рулон
1009502800;Лист Г/К конструкц. 10 рулон
1009502885;Лист Г/К конструкц. 11.7 рулон
1009502900;Лист Г/К конструкц. 12 рулон
1009508000;Лист Г/К конструкц. рулон Ассортимент
1009509000;Лист Г/К прочий рулон Ассортимент
1009601000;Лист Г/К ИСС 2.5
1009601100;Лист Г/К ИСС 3
1009601200;Лист Г/К ИСС 4
1009601300;Лист Г/К ИСС 5
1009601400;Лист Г/К ИСС 6
1009601600;Лист Г/К ИСС 8
1009601800;Лист Г/К ИСС 10
1009602000;Лист Г/К ИСС 12
1009602100;Лист Г/К ИСС 14
1009602200;Лист Г/К ИСС 15
1009602300;Лист Г/К ИСС 16
1009602400;Лист Г/К ИСС 17
1009602700;Лист Г/К ИСС 20
1009603200;Лист Г/К ИСС 25
1009603700;Лист Г/К ИСС 30
1009604200;Лист Г/К ИСС 35
1009604700;Лист Г/К ИСС 40
1009605200;Лист Г/К ИСС 45
1009605700;Лист Г/К ИСС 50
1009606700;Лист Г/К ИСС 60
1009607700;Лист Г/К ИСС 70
1009608200;Лист Г/К ИСС 75
1009608700;Лист Г/К ИСС 80
1009690000;Лист Г/К ИСС Ассортимент
1009701200;Лист Г/К ВПС 4
1009701300;Лист Г/К ВПС 5
1009701400;Лист Г/К ВПС 6
1009701600;Лист Г/К ВПС 8
1009701800;Лист Г/К ВПС 10
1009702000;Лист Г/К ВПС 12
1009702200;Лист Г/К ВПС 14
1009702400;Лист Г/К ВПС 16
1009702800;Лист Г/К ВПС 20
1009703200;Лист Г/К ВПС 25
1009703800;Лист Г/К ВПС 30
1009704800;Лист Г/К ВПС 40
1009705800;Лист Г/К ВПС 50
1009710000;Лист Г/К ВПС 120
1010001100;Лист ОЦ 0.25
1010001200;Лист ОЦ 0.3
1010001300;Лист ОЦ 0.35
1010001400;Лист ОЦ 0.4
1010001500;Лист ОЦ 0.45
1010001600;Лист ОЦ 0.5
1010001700;Лист ОЦ 0.55
1010001800;Лист ОЦ 0.6
1010001900;Лист ОЦ 0.65
1010002000;Лист ОЦ Ассортимент
1010101100;Лист ОЦ 0.7
1010101200;Лист ОЦ 0.75
1010101300;Лист ОЦ 0.8
1010101400;Лист ОЦ 0.85
1010101500;Лист ОЦ 0.9
1010101600;Лист ОЦ 0.95
1010101700;Лист ОЦ 1.0
1010101800;Лист ОЦ 1.05
1010101900;Лист ОЦ 1.1
1010102000;Лист ОЦ 1.15
1010102100;Лист ОЦ 1.2
1010102200;Лист ОЦ 1.25
1010102300;Лист ОЦ 1.3
1010102400;Лист ОЦ 1.35
1010102500;Лист ОЦ 1.4
1010102600;Лист ОЦ 1.45
1010102700;Лист ОЦ 1.5
1010102800;Лист ОЦ 1.55
1010102900;Лист ОЦ 1.6
1010103000;Лист ОЦ 1.65
1010103100;Лист ОЦ 1.7
1010103200;Лист ОЦ 1.75
1010103300;Лист ОЦ 1.8
1010103400;Лист ОЦ 1.85
1010103500;Лист ОЦ 1.9
1010103600;Лист ОЦ 1.95
1010103700;Лист ОЦ 2.0
1010103800;Лист ОЦ 2.4
1010103900;Лист ОЦ 2.5
1010104000;Лист ОЦ 3.0
1010104100;Лист ОЦ 3.5
1010104500;Лист ОЦ 4
1010105000;Лист ОЦ 5
1010106000;Лист ОЦ 6
1010108000;Лист ОЦ 8
1010110000;Лист ОЦ 10
1011001100;Лист ОЦ рул. 0.25
1011001200;Лист ОЦ рул. 0.3
1011001300;Лист ОЦ рул. 0.35
1011001400;Лист ОЦ рул. 0.4
1011001500;Лист ОЦ рул. 0.45
1011001600;Лист ОЦ рул. 0.5
1011001700;Лист ОЦ рул. 0.55
1011001800;Лист ОЦ рул. 0.6
1011001900;Лист ОЦ рул. 0.65
1011101100;Лист ОЦ рул. 0.7
1011101200;Лист ОЦ рул. 0.75
1011101300;Лист ОЦ рул. 0.8
1011101400;Лист ОЦ рул. 0.85
1011101500;Лист ОЦ рул. 0.9
1011101600;Лист ОЦ рул. 0.95
1011101700;Лист ОЦ рул. 1.0
1011101800;Лист ОЦ рул. 1.05
1011101900;Лист ОЦ рул. 1.1
1011102000;Лист ОЦ рул. 1.15
1011102100;Лист ОЦ рул. 1.2
1011102200;Лист ОЦ рул. 1.25
1011102250;Лист ОЦ рул. 1.28
1011102300;Лист ОЦ рул. 1.3
1011102400;Лист ОЦ рул. 1.35
1011102500;Лист ОЦ рул. 1.4
1011102600;Лист ОЦ рул. 1.45
1011102700;Лист ОЦ рул. 1.5
1011102800;Лист ОЦ рул. 1.55
1011102900;Лист ОЦ рул. 1.6
1011103000;Лист ОЦ рул. 1.65
1011103100;Лист ОЦ рул. 1.7
1011103200;Лист ОЦ рул. 1.75
1011103300;Лист ОЦ рул. 1.8
1011103400;Лист ОЦ рул. 1.85
1011103500;Лист ОЦ рул. 1.9
1011103600;Лист ОЦ рул. 1.95
1011103700;Лист ОЦ рул. 2.0
1011103720;Лист ОЦ рул. 2.1
1011103750;Лист ОЦ рул. 2.3
1011103800;Лист ОЦ рул. 2.4
1011103850;Лист ОЦ рул. 2.45
1011103900;Лист ОЦ рул. 2.5
1011103980;Лист ОЦ рул. 2.9
1011103990;Лист ОЦ рул. 2.95
1011104000;Лист ОЦ рул. 3.0
1011104080;Лист ОЦ рул. 3.45
1011104100;Лист ОЦ рул. 3.5
1011104200;Лист ОЦ рул. 4.0
1012001000;Лист рул. полимер 0.25 (ПЭ)
1012001100;Лист рул. полимер 0.3 (ПЭ)
1012001200;Лист рул. полимер 0.35 (ПЭ)
1012001300;Лист рул. полимер 0.4 (ПЭ)
1012001400;Лист рул. полимер 0.45 (ПЭ)
1012001500;Лист рул. полимер 0.5 (ПЭ)
1012001600;Лист рул. полимер 0.55 (ПЭ)
1012001700;Лист рул. полимер 0.6 (ПЭ)
1012001800;Лист рул. полимер 0.65 (ПЭ)
1012001900;Лист рул. полимер 0.7 (ПЭ)
1012001950;Лист рул. полимер 0.75 (ПЭ)
1012002000;Лист рул. полимер 0.8 (ПЭ)
1012002050;Лист рул. полимер 0.85 (ПЭ)
1012002100;Лист рул. полимер 0.9 (ПЭ)
1012002150;Лист рул. полимер 0.95 (ПЭ)
1012002200;Лист рул. полимер 1.0 (ПЭ)
1012002300;Лист рул. полимер 1.1 (ПЭ)
1012002400;Лист рул. полимер 1.2 (ПЭ)
1012002500;Лист рул. полимер 1.3 (ПЭ)
1012002600;Лист рул. полимер 1.4 (ПЭ)
1012002700;Лист рул. полимер 1.5 (ПЭ)
1012002800;Лист рул. полимер 1.6 (ПЭ)
1012002900;Лист рул. полимер 1.7 (ПЭ)
1012003000;Лист рул. полимер 1.8 (ПЭ)
1012003100;Лист рул. полимер 1.9 (ПЭ)
1012003200;Лист рул. полимер 2.0 (ПЭ)
1012008000;Лист рул. полимер  Ассортимент (ПЭ)
1012101100;Лист рул. полимер 0.3 (ДПП)
1012101200;Лист рул. полимер 0.35 (ДПП)
1012101300;Лист рул. полимер 0.4 (ДПП)
1012101400;Лист рул. полимер 0.45 (ДПП)
1012101500;Лист рул. полимер 0.5 (ДПП)
1012101600;Лист рул. полимер 0.55 (ДПП)
1012101700;Лист рул. полимер 0.6 (ДПП)
1012101800;Лист рул. полимер 0.65 (ДПП)
1012101900;Лист рул. полимер 0.7 (ДПП)
1012102000;Лист рул. полимер 0.8 (ДПП)
1012102100;Лист рул. полимер 0.9 (ДПП)
1012102200;Лист рул. полимер 1.0 (ДПП)
1012108000;Лист рул. полимер Ассортимент (ДПП)
1012201100;Лист рул. полимер 0.3 (премиум)
1012201200;Лист рул. полимер 0.35 (премиум)
1012201300;Лист рул. полимер 0.4 (премиум)
1012201400;Лист рул. полимер 0.45 (премиум)
1012201500;Лист рул. полимер 0.5 (премиум)
1012201600;Лист рул. полимер 0.55 (премиум)
1012201700;Лист рул. полимер 0.6 (премиум)
1012201800;Лист рул. полимер 0.65 (премиум)
